paper_id,material_id,category,property_name,raw_value,normalized_value,unit,ea_type,confidence,page,section,sentence,source_type
Article 4.pdf,NONE,CHARACTERIZATION,Technique,"('XPS',)",XPS,NONE,NONE,0.89,10,Introduction,"7. (a) Schematic of the ML workflow for XPS prediction, including descriptor construction from atomic configurations and model training using an XGBoost",Caption
Article 4.pdf,NONE,CHARACTERIZATION,Technique,"('Raman',)",Raman,NONE,NONE,0.729,3,Introduction,"Useful time-dependent descriptors may include CE fluctuation, voltage hysteresis evolution, dQ/dV peak shift, impedance growth rate, relaxation behavior, self-discharge slope, dendrite tip velocity, pore nucleation rate, dead-Li fraction, SEI thickness evolution, and time-resolved chemical or structural features obtained from XPS, ToF-SIMS, cryo-TEM, or Raman mapping",Text
Article 4.pdf,NONE,CHARACTERIZATION,Technique,"('TEM',)",TEM,NONE,NONE,0.65,3,Introduction,"Useful time-dependent descriptors may include CE fluctuation, voltage hysteresis evolution, dQ/dV peak shift, impedance growth rate, relaxation behavior, self-discharge slope, dendrite tip velocity, pore nucleation rate, dead-Li fraction, SEI thickness evolution, and time-resolved chemical or structural features obtained from XPS, ToF-SIMS, cryo-TEM, or Raman mapping",Text
Article 4.pdf,NONE,CHARACTERIZATION,Technique,"('NMR',)",NMR,NONE,NONE,0.15,7,Introduction,You et al. developed an ML-based approach to decode the competing effects of dynamic solva­ tion structures on 7Li NMR chemical shifts in battery electrolytes [51].,Text
Article 5.pdf,NONE,DFT,Software,"('crystal',)",crystal,NONE,NONE,0.8,6,Abstract,"[90], and Hoang [91] showed that crystal symmetry, local distortion, and vacancy or inter­ stitial defects can markedly alter the opening or blocking of diffusion channels, thereby reshaping diffusion anisotropy and rate capability.",Text
Article 5.pdf,NONE,DFT,Software,"('Crystal',)",Crystal,NONE,NONE,0.5,11,Methods,"Historically, Crystal Graph Convolutional Neural Network (CGCNN)",Text
Article 5.pdf,MAT_4,DFT,NEB,"('NEB',)",NEB,NONE,NONE,0.8,6,Abstract,"At the kinetic level, DFT combined with minimum-energy-path methods, particularly the climbing-image nudged elastic band (CI- NEB) approach, provides access to Li-ion migration barriers along different crystallographic pathways and under varied defect environ­ ments.",Text
Article 5.pdf,MAT_4,DFT,NEB,"('nudged elastic band',)",nudged elastic band,NONE,NONE,0.7,6,Abstract,"At the kinetic level, DFT combined with minimum-energy-path methods, particularly the climbing-image nudged elastic band (CI- NEB) approach, provides access to Li-ion migration barriers along different crystallographic pathways and under varied defect environ­ ments.",Text
Article 5.pdf,MAT_2,DFT,SOC,"('SOC',)",SOC,NONE,NONE,0.95,5,Abstract,Degradation trajectories and life labels; 6. SOC/SOH/SOE/state of power (SOP) indicators; 4.,Text
Article 5.pdf,NONE,ML,Algorithm,"('neural network',)",neural network,NONE,NONE,0.8,24,Conclusion,"[257] proposed an improved radial-basis-function (RBF) neural network for module fault diagnosis using voltage, current, and temperature measurements, enabling identification of both fault type and fault severity.",Text
Article 5.pdf,MAT_1,ML,Algorithm,"('GNN',)",GNN,NONE,NONE,0.716,2,Introduction,"Role of AI AI is commonly grouped by algorithm type, such as MLIPs, GNN, PINN, surrogate model, or estimator.",Text
Article 5.pdf,NONE,ML,Algorithm,"('Neural Network',)",Neural Network,NONE,NONE,0.5,11,Methods,"Historically, Crystal Graph Convolutional Neural Network (CGCNN)",Text
Article 5.pdf,NONE,ML,Algorithm,"('CGCNN',)",CGCNN,NONE,NONE,0.5,11,Methods,"Historically, Crystal Graph Convolutional Neural Network (CGCNN)",Text
Article 5.pdf,NONE,ML,Algorithm,"('MEGNet',)",MEGNet,NONE,NONE,0.5,11,Methods,"[148], Materials Graph Network (MEGNet)",Text
Article 5.pdf,NONE,SYNTHESIS,Method,"('solid-state',)",solid-state,NONE,NONE,0.99,17,Conclusion,"[206] developed electrochemical-mechanical simulations of composite solid-state cathodes and demonstrated that particle size, anisotropy, void distribution, and the mechanical properties of the solid electrolyte can reshape both the stress field and the local reaction-current distri­ bution.",Text
Article 5.pdf,NONE,CHARACTERIZATION,Technique,"('EIS',)",EIS,NONE,NONE,0.779,21,Conclusion,1. Voltage/current; 2. Electrochemical Impedance Spectroscopy (EIS); 3. Temperature;,Text
Article 5.pdf,NONE,CHARACTERIZATION,Technique,"('SEM',)",SEM,NONE,NONE,0.7,21,Conclusion,4. XCT/ FIB-SEM images.,Text
Article 8 2.pdf,MAT_8,ELECTROCHEMICAL,Ionic_Conductivity,"('0.3', 'mS/cm')",0.0003 S/cm,S/cm,NONE,0.5,10,Methods,"For instance, low-­ temperature MLFF simulations revealed the nonlinear Arrhenius behavior of Li+ in Li3ErCl6, which has an ionic conductivity of 0.05 to 0.3 mS/cm (101), explaining why traditional AIMD simulations overestimate its ionic conductivity (68).",Text
Article 8 2.pdf,MAT_2,ELECTROCHEMICAL,Stability_Window,"('4.5', 'V')",4.5 V,V,NONE,0.65,5,Metadata/Header,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",Text
Article 8 2.pdf,MAT_2,ELECTROCHEMICAL,Voltage,"('5', 'V')",5 V,V,NONE,0.65,5,Metadata/Header,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",Text
Article 8 2.pdf,NONE,ELECTROCHEMICAL,C_Rate,"('2.5',)",2.5,NONE,NONE,0.5,1,Metadata/Header,"ceeding 20,000 cycles at 2.5 C and a high energy density of 390 Wh/ kg at 0.1 C (2, 10).",Text
Article 8 2.pdf,NONE,ELECTROCHEMICAL,C_Rate,"('0.1',)",0.1,NONE,NONE,0.5,1,Metadata/Header,"ceeding 20,000 cycles at 2.5 C and a high energy density of 390 Wh/ kg at 0.1 C (2, 10).",Text
Article 8 2.pdf,MAT_12,THERMODYNAMIC,Formation_Energy,"('0.0', 'eV/atom')",0 eV,eV,NONE,0.6,11,Methods,"Adv. 11, eaea0638 (2025)     26 November 2025 5329 Garnet-type materials 5319 Formation energy (< 0.0 eV/atom) 979 Band gap (> 0.1 eV) GVRH > 8.5 GPa, KVRH/GVRH > 1.75 758 Optimization 758 29 Classify fast-ion conductor (≥10-4 S/cm) AIMD simulation 10 Garnet-type SE candidates 60 Li7Tm3Te2O12 Li7Y3Ce2O12 50 Downloaded from https://www.science.org on August 31, 2026 GVRH (GPa) 40 Li7Nd3Be2O12 Li7Ti3Sm2O12 Li7Ti3Pm2O12 30 Li7La3Be2O12 Li7Mg3Y2O12 Li7Ti3Nd2O12 Li7Ti3La2O12 Li7Nd3B2O12 20 KVRH (GPa)",Text
Article 8 2.pdf,MAT_3,THERMODYNAMIC,Energy_Above_Hull,"('50', 'meV')",0.05 eV,eV,NONE,0.6,5,Metadata/Header,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",Text
Article 8 2.pdf,MAT_4,STRUCTURAL,Space_Group,"('embeddings',)",embeddings,NONE,NONE,0.5,6,Metadata/Header,"The tokenization for LLMs can be formulas (e.g., Li10GeP2S12), Wyckoff/lattice tokens, fractional coordinates, or space group embeddings.",Text
Article 8 2.pdf,MAT_30,STRUCTURAL,Crystal_System,"('cubic',)",cubic,NONE,NONE,0.716,18,Methods,"Gray points mean the LLZO structures (cubic and amorphous), green point represents the layered LCO structure, purple points are Co-­doped amorphous LLZO structures, blue and red points indicate the known LLZO-­LCO mixtures and unseen LLZO-­LCO mixture, respectively, and orange points are the LLZO(001)-­LCO(104, 100, 110) interfaces.",Text
Article 8 2.pdf,MAT_1,STRUCTURAL,Crystal_System,"('tetragonal',)",tetragonal,NONE,NONE,0.6,10,Methods,"As a result, 10 tetragonal-­phase garnet SEs, such as Li7Ti3Pm2O12 and Li7La3Be2O12 (Fig. 6D), were selected and subsequently verified to have superior mechanical strength and suitable conductivity.",Text
Article 8 2.pdf,MAT_32,STRUCTURAL,Crystal_System,"('hexagonal',)",hexagonal,NONE,NONE,0.25,19,Methods,"This contrasts with the densely packed anions in Li2S (face-­centered cubic), Li3PO4, and LZO (hexagonal close-­packed), Wang et al., Sci.",Text
Article 8 2.pdf,MAT_2,ELECTRONIC,Band_Gap,"('1', 'eV')",1 eV,eV,NONE,0.729,5,Metadata/Header,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",Text
Article 8 2.pdf,NONE,ELECTRONIC,Band_Gap,"('3.0', 'eV')",3 eV,eV,NONE,0.729,6,Metadata/Header,"Nevertheless, MatterGen demonstrates the capa- bility to generate crystalline materials with bandgap >3.0 eV (31), making it a promising tool for electronically insulating SE dis- covery.",Text
Article 8 2.pdf,MAT_12,ELECTRONIC,Band_Gap,"('0.1', 'eV')",0.1 eV,eV,NONE,0.6,11,Methods,"Adv. 11, eaea0638 (2025)     26 November 2025 5329 Garnet-type materials 5319 Formation energy (< 0.0 eV/atom) 979 Band gap (> 0.1 eV) GVRH > 8.5 GPa, KVRH/GVRH > 1.75 758 Optimization 758 29 Classify fast-ion conductor (≥10-4 S/cm) AIMD simulation 10 Garnet-type SE candidates 60 Li7Tm3Te2O12 Li7Y3Ce2O12 50 Downloaded from https://www.science.org on August 31, 2026 GVRH (GPa) 40 Li7Nd3Be2O12 Li7Ti3Sm2O12 Li7Ti3Pm2O12 30 Li7La3Be2O12 Li7Mg3Y2O12 Li7Ti3Nd2O12 Li7Ti3La2O12 Li7Nd3B2O12 20 KVRH (GPa)",Text
Article 8 2.pdf,MAT_33,ELECTRONIC,DOS_Mentioned,"('density of states',)",density of states,NONE,NONE,0.15,21,Methods,"This approach establishes a unified representation space through the synergistic integration of (i) extracting DFT-­derived features, such as interfacial atomic con- figurations (e.g., Li3PS4/Li coordinates), electronic density of states, and ion migration barriers; (ii) deconvoluting solid-­state nuclear magnetic resonance (NMR) chemical shift spectra into quantitative descriptors (peak positions reflecting Li+ coordination environ- ments, linewidths indicating structural disorder) (129, 183) based on operando characterization; and (iii) implementing convolutional neural networks for automated extraction of morphological features 21 of 27",Text
Article 8 2.pdf,NONE,DFT,Software,"('Crystal',)",Crystal,NONE,NONE,0.779,5,Metadata/Header,"Comprehensive materials databases, such as the Inorganic Crystal Structure Database (ICSD) (56), Materials Project (MP) (57), Novel Materials Discovery (58), Automatic Flow for Materials Discovery (59), and Open Quantum Materials Database (60), house millions of struc- tural entries alongside experimentally measured and DFT-­computed properties, including formation energy, bandgap, electronic structure, and elastic properties.",Text
Article 8 2.pdf,MAT_3,DFT,Software,"('Gaussian',)",Gaussian,NONE,NONE,0.7,5,Metadata/Header,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",Text
Article 8 2.pdf,NONE,DFT,Software,"('crystal',)",crystal,NONE,NONE,0.65,2,Metadata/Header,"A d va n c e s | R e v i e w e− e− Load - + Anode Cathode Solid electrolyte Conductive agent Ionic-electronic conductivity Electrochemical stability SEI CEI • Ionic conductivity • Electronic conductivity • Disorders, strain, and glass-crystal phase • Multiphase structure •",Text
Article 8 2.pdf,MAT_20,DFT,Software,"('VASP',)",VASP,NONE,NONE,0.6,13,Methods,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",Text
Article 8 2.pdf,MAT_31,DFT,Relaxation_Type,"('geometry optimization',)",geometry optimization,NONE,NONE,0.5,18,Methods,"These findings provide theoretical validation for interfacial resistance Generated interface structures Downloaded from https://www.science.org on August 31, 2026 Updated interface structures by PSO algorithm Local geometry optimization Reach stopping criterion?",Text
Article 8 2.pdf,NONE,AIMD,MSD_Mentioned,"('MSD',)",MSD,NONE,NONE,0.579,4,Metadata/Header,"Downloaded from https://www.science.org on August 31, 2026 Battery assembly Performance testing Stability evaluation Property calculation Diffusion MSD Materials candidates (fast Li-ion conductors)",Text
Article 8 2.pdf,MAT_20,ML,Algorithm,"('neural network',)",neural network,NONE,NONE,0.75,13,Methods,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",Text
Article 8 2.pdf,MAT_3,ML,Algorithm,"('Gaussian process',)",Gaussian process,NONE,NONE,0.679,5,Metadata/Header,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",Text
Article 8 2.pdf,MAT_20,ML,Algorithm,"('Neural network',)",Neural network,NONE,NONE,0.679,13,Methods,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",Text
Article 8 2.pdf,NONE,ML,Algorithm,"('gradient boosting',)",gradient boosting,NONE,NONE,0.616,10,Methods,"GCNs were trained for shear and bulk modulus, and elastic con- stants were trained using gradient boosting regressors and kernel ridge regression, where the choice of model depends on the size of the training data and the noise it can handle.",Text
Article 8 2.pdf,MAT_7,ML,Algorithm,"('GNN',)",GNN,NONE,NONE,0.6,9,Methods,A d va n c e s | R e v i e w A Link ionic conductivity to microstructure Electrochemical working station SE -lm(Z) (Ω) Low Re (Z) (Ω) Machine learning SE Electron microscopy High ionic conductivity Microstructure B Data augmentation Labeled dataset Origin data Weakly Origin data Weakly Strongly Unlabeled dataset C Structural pipeline Stability GNN Graph Candidates DFT database Compositional pipeline GNN Li2S2O7,Text
Article 8 2.pdf,MAT_1,ML,Training_Size,"('34', None)",34,NONE,NONE,0.5,1,Metadata/Header,"The multimodal model and the semisupervised learning model also fa- cilitate the discovery of SEs by reducing the reliance on large amounts of training data (34, 35).",Text
Article 8 2.pdf,NONE,ML,Training_Size,"('6024', None)",6024,NONE,NONE,0.5,6,Metadata/Header,"For instance, by using pretrained transformer (GPT)-­ based and diffusion-­based models trained on a dataset of 6024 amor- phous polymer electrolytes, researchers have successfully captured the complex “language” of polymer electrolytes, enabling the generation of promising candidates with superior ionic conductivity (83).",Text
Article 8 2.pdf,NONE,ML,Training_Size,"('5', None)",5,NONE,NONE,0.5,9,Methods,"When intermediate structures are included in the training data, the classification error is reduced to ~5%.",Text
Article 8 2.pdf,MAT_1,ML,Training_Size,"('97', None)",97,NONE,NONE,0.5,9,Methods,"Window image Feature extraction 340 pix ResNet-18 ResNet-18 except the last linear layer Classification Supervised loss Downloaded from https://www.science.org on August 31, 2026 Label Prediction Total loss Unsupervised loss VGG-11 Pseudo-label Prediction Prediction NequIP on M3GNet data 20% Energy models Classification error GNoME GNoME: unique structures Stable structures 15% Interatomic 10% potentials GNoME: intermediate structures 5% 105 106 107 108 Training set size of predictive models for discovering SEs with high ionic conductivity (97–99) is shown in table S4.",Text
Article 8 2.pdf,NONE,ML,Training_Size,"('31', None)",31,NONE,NONE,0.5,15,Methods,"V e ( E S M R r o E A M 0.20 0.15 0.10 0.05 0.00 Binding energy (eV) LR        ANN         RF     XGBoost Decision tree training An ensemble of 50 randomly initialed decision trees are trained on high-throughput data Downloaded from https://www.science.org on August 31, 2026 to predict Kcrit Ideal interfaces Decision tree optimization",Text
Article 8 2.pdf,NONE,ML,Accuracy,"('103', None)",103.00 %,%,NONE,0.65,14,Methods,"While the reac- tivity prediction model demonstrates promising accuracy using small-­ sample AIMD data (<103), its generalizability may face limitations due to potential overfitting and insufficient chemical diversity.",Text
Article 8 2.pdf,MAT_22,ML,Accuracy,"('50', None)",50.00 %,%,NONE,0.6,14,Methods,"To enhance predictive accuracy, a dataset comprising 50 distinct SEI structures, including Li6NBr3/Li, Li2S/Li, and Li7PN4/Li, was curated through high-­throughput simula- tions, capturing both kinetics and thermodynamic insights (Fig. 7D).",Text
Article 8 2.pdf,NONE,ML,Accuracy,"('90', '%')",90.00 %,%,NONE,0.5,7,Methods,"These vectors were subsequently used to train a decision tree model, achieving a classification accuracy exceeding 90%, there- by successfully capturing the relationship between microstructure 7 of 27",Text
Article 8 2.pdf,MAT_11,ML,Accuracy,"('2', None)",2.00 %,%,NONE,0.3,11,Methods,"(F) Predictive accuracy (R2 and MAE) of four properties [Li+ conductivity (S/cm), bandgap (eV), refractive index, and formation enthalpy (eV/atom)] with data augmentation based on COSNet (35).",Text
Article 8 2.pdf,MAT_28,ML,Accuracy,"('2.5', None)",2.50 %,%,NONE,0.3,17,Methods,"The optimized DP potential demonstrated ex- ceptional predictive accuracy (energy RMSE: of 2.5 meV/atom; force Wang et al., Sci.",Text
Article 8 2.pdf,NONE,ML,Precision,"('90.4', '%')",90.40 %,%,NONE,0.65,7,Methods,This plat- form achieved a remarkable precision of 90.4% in classifying fast-­ ion conductors.,Text
Article 8 2.pdf,NONE,ML,F1_Score,"('2',)",2,NONE,NONE,0.5,4,Metadata/Header,"{ [f1(x), f2(x), ...",Text
Article 8 2.pdf,NONE,ML,MAE,"('0.25',)",0.25,NONE,NONE,0.5,15,Methods,"Adv. 11, eaea0638 (2025)     26 November 2025 0.30 Train MAE Train RMSE Test MAE Test RMSE 0.25 )",Text
Article 8 2.pdf,NONE,ML,MAE,"('2',)",2,NONE,NONE,0.229,11,Methods,MAE R2 0.924 1.0 0.8 0.58 MAE or R2 0.6 0.52 0.46 0.44 0.43 0.4 0.24 0.102 0.2 0.0 Bandgap Refraction index Formation energy Li+ conductivity has been developed to assess materials stability and SE performance by leveraging cloud-­based infrastructure.,Text
Article 8 2.pdf,MAT_29,ML,RMSE,"('18',)",18,NONE,NONE,0.6,18,Methods,unseen) 0.24 Co-doped LLZO 0.21 LLZO (amorphous) LCO 0.18 0.15 LLZO (cubic) 5 10 15 20 25 30 0.12 Energy RMSE (meV/atom) 18 of 27,Text
Article 8 2.pdf,NONE,ML,RMSE,"('0.25',)",0.25,NONE,NONE,0.5,15,Methods,"Adv. 11, eaea0638 (2025)     26 November 2025 0.30 Train MAE Train RMSE Test MAE Test RMSE 0.25 )",Text
Article 8 2.pdf,NONE,ML,RMSE,"('109.7',)",109.7,NONE,NONE,0.5,17,Methods,"Arrhenius fitting with 5 lowest temperatures Activation energy, diffusion coefficient at 300 K SE/Cathode SE/Coating Cathode/Coating/SE Cathode/Coating RMSE: 109.7 meV/Å) on the benchmark datasets (Fig. 9C).",Text
Article 8 2.pdf,NONE,ML,RMSE,"('10',)",10,NONE,NONE,0.5,19,Methods,"The RMSE of energies and forces, as depicted in Fig. 10C, confirm the high accuracy of the training MLFFs.",Text
Article 8 2.pdf,MAT_28,ML,RMSE,"('2.5',)",2.5,NONE,NONE,0.3,17,Methods,"The optimized DP potential demonstrated ex- ceptional predictive accuracy (energy RMSE: of 2.5 meV/atom; force Wang et al., Sci.",Text
Article 8 2.pdf,NONE,ML,R2,"('0.924',)",0.924,NONE,NONE,0.15,11,Methods,MAE R2 0.924 1.0 0.8 0.58 MAE or R2 0.6 0.52 0.46 0.44 0.43 0.4 0.24 0.102 0.2 0.0 Bandgap Refraction index Formation energy Li+ conductivity has been developed to assess materials stability and SE performance by leveraging cloud-­based infrastructure.,Text
Article 8 2.pdf,NONE,ML,R2,"('0.6',)",0.6,NONE,NONE,0.15,11,Methods,MAE R2 0.924 1.0 0.8 0.58 MAE or R2 0.6 0.52 0.46 0.44 0.43 0.4 0.24 0.102 0.2 0.0 Bandgap Refraction index Formation energy Li+ conductivity has been developed to assess materials stability and SE performance by leveraging cloud-­based infrastructure.,Text
Article 8 2.pdf,NONE,ML,Explainability_Method,"('SHAP',)",SHAP,NONE,NONE,0.579,21,Methods,"During the generation process, attention mechanism, integrated gradients, or SHapley Ad- ditive exPlanation (SHAP) values can highlight which compositional or structural motifs contribute most to the predicted target properties.",Text
Article 8 2.pdf,NONE,SYNTHESIS,Method,"('solid-state',)",solid-state,NONE,NONE,0.2,28,Boilerplate,"Toward AI ecosystems for electrolyte and interface engineering in solid-state batteries Zhilong Wang, Wolfgang G. Zeier, and Fengqi You Sci.",Text
Article 8 2.pdf,MAT_29,SYNTHESIS,Atmosphere,"('Vacuum',)",Vacuum,NONE,NONE,0.6,18,Methods,"In the study, a heterogeneous LCO/LPS CEI was first determined, and the interface structures were sampled and A Vacuum LPS LCO LPS Interface region LCO LCO (104) LPS (010) Lattice-matched superlattices Simulated model Energetic favorable structures Mutual exchange strategy B C Interface LAMMPS Mode Pair Prediction Interface PairNNP / V e ( E S M R e c r o F Å)",Text
Article 8 2.pdf,NONE,CHARACTERIZATION,Technique,"('XPS',)",XPS,NONE,NONE,0.9,15,Methods,(A) Scheme of XPS prediction using ML models (135).,Caption
Article 8 2.pdf,NONE,CHARACTERIZATION,Technique,"('XRD',)",XRD,NONE,NONE,0.6,8,Methods,"Beyond microstructure, x-­ray diffraction (XRD) patterns of crys- talline materials have also been linked to ionic conductivity.",Text
Article 8 2.pdf,NONE,CHARACTERIZATION,Technique,"('EIS',)",EIS,NONE,NONE,0.579,5,Metadata/Header,"The AI-­prediction results can be integrated with experimental tech- niques such as x-­ray photoelectron spectroscopy (XPS) technology and electrochemical impedance spectroscopy (EIS), as well as with density functional theory (DFT) methods like ab initio molecular dy- namics (AIMD) simulations (52).",Text
Article 8 2.pdf,NONE,CHARACTERIZATION,Technique,"('SEM',)",SEM,NONE,NONE,0.579,9,Methods,Scanning electron microscopy (SEM) was used to reveal the microstructure of the solid electrolyte pellets.,Text
Article 8 2.pdf,NONE,CHARACTERIZATION,Technique,"('TEM',)",TEM,NONE,NONE,0.579,12,Methods,"Experimentally, SEI formation can be studied under simulated battery conditions using electrochemical testing, scanning electron microscopy (SEM), transmission electron micros- copy (TEM), and XPS.",Text
Article 8.pdf,MAT_8,ELECTROCHEMICAL,Ionic_Conductivity,"('0.3', 'mS/cm')",0.0003 S/cm,S/cm,NONE,0.5,10,Methods,"For instance, low-­ temperature MLFF simulations revealed the nonlinear Arrhenius behavior of Li+ in Li3ErCl6, which has an ionic conductivity of 0.05 to 0.3 mS/cm (101), explaining why traditional AIMD simulations overestimate its ionic conductivity (68).",Text
Article 8.pdf,MAT_2,ELECTROCHEMICAL,Stability_Window,"('4.5', 'V')",4.5 V,V,NONE,0.65,5,Metadata/Header,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",Text
Article 8.pdf,MAT_2,ELECTROCHEMICAL,Voltage,"('5', 'V')",5 V,V,NONE,0.65,5,Metadata/Header,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",Text
Article 8.pdf,NONE,ELECTROCHEMICAL,C_Rate,"('2.5',)",2.5,NONE,NONE,0.5,1,Metadata/Header,"ceeding 20,000 cycles at 2.5 C and a high energy density of 390 Wh/ kg at 0.1 C (2, 10).",Text
Article 8.pdf,NONE,ELECTROCHEMICAL,C_Rate,"('0.1',)",0.1,NONE,NONE,0.5,1,Metadata/Header,"ceeding 20,000 cycles at 2.5 C and a high energy density of 390 Wh/ kg at 0.1 C (2, 10).",Text
Article 8.pdf,MAT_12,THERMODYNAMIC,Formation_Energy,"('0.0', 'eV/atom')",0 eV,eV,NONE,0.6,11,Methods,"Adv. 11, eaea0638 (2025)     26 November 2025 5329 Garnet-type materials 5319 Formation energy (< 0.0 eV/atom) 979 Band gap (> 0.1 eV) GVRH > 8.5 GPa, KVRH/GVRH > 1.75 758 Optimization 758 29 Classify fast-ion conductor (≥10-4 S/cm) AIMD simulation 10 Garnet-type SE candidates 60 Li7Tm3Te2O12 Li7Y3Ce2O12 50 Downloaded from https://www.science.org on August 31, 2026 GVRH (GPa) 40 Li7Nd3Be2O12 Li7Ti3Sm2O12 Li7Ti3Pm2O12 30 Li7La3Be2O12 Li7Mg3Y2O12 Li7Ti3Nd2O12 Li7Ti3La2O12 Li7Nd3B2O12 20 KVRH (GPa)",Text
Article 8.pdf,MAT_3,THERMODYNAMIC,Energy_Above_Hull,"('50', 'meV')",0.05 eV,eV,NONE,0.6,5,Metadata/Header,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",Text
Article 8.pdf,MAT_4,STRUCTURAL,Space_Group,"('embeddings',)",embeddings,NONE,NONE,0.5,6,Metadata/Header,"The tokenization for LLMs can be formulas (e.g., Li10GeP2S12), Wyckoff/lattice tokens, fractional coordinates, or space group embeddings.",Text
Article 8.pdf,MAT_30,STRUCTURAL,Crystal_System,"('cubic',)",cubic,NONE,NONE,0.716,18,Methods,"Gray points mean the LLZO structures (cubic and amorphous), green point represents the layered LCO structure, purple points are Co-­doped amorphous LLZO structures, blue and red points indicate the known LLZO-­LCO mixtures and unseen LLZO-­LCO mixture, respectively, and orange points are the LLZO(001)-­LCO(104, 100, 110) interfaces.",Text
Article 8.pdf,MAT_1,STRUCTURAL,Crystal_System,"('tetragonal',)",tetragonal,NONE,NONE,0.6,10,Methods,"As a result, 10 tetragonal-­phase garnet SEs, such as Li7Ti3Pm2O12 and Li7La3Be2O12 (Fig. 6D), were selected and subsequently verified to have superior mechanical strength and suitable conductivity.",Text
